Name,Category,Price,Quality
QuestGalaxy,Estrategia,61122,54
QuestQuest,Acción,67417,59
LegendsEmpire,Acción,20507,99
WarriorEmpire,Deportes,43389,51
QuestDragon,Aventura,23268,37
GalaxyGalaxy,RPG,8988,56
EmpireEmpire,Deportes,46709,27
LegendsGalaxy,Acción,29254,86
LegendsEmpire,Acción,44425,25
EmpireLegends,Acción,26155,46
EmpireGalaxy,RPG,47401,39
EmpireGalaxy,Deportes,19739,7
WarriorDragon,Deportes,14067,96
DragonQuest,Acción,8737,61
WarriorLegends,Acción,28973,85
WarriorLegends,Estrategia,30493,38
EmpireLegends,Acción,34970,99
WarriorDragon,Simulación,6631,38
QuestQuest,Aventura,36440,100
GalaxyLegends,Aventura,51825,54
QuestGalaxy,Aventura,10523,66
WarriorGalaxy,Deportes,5170,63
DragonQuest,Deportes,64354,59
GalaxyWarrior,Estrategia,42742,52
WarriorEmpire,RPG,27981,26
WarriorQuest,RPG,23146,6
WarriorLegends,Deportes,62576,28
DragonLegends,Simulación,37041,86
QuestDragon,Deportes,56189,74
WarriorWarrior,RPG,69895,5
GalaxyLegends,Aventura,39181,25
WarriorQuest,Estrategia,57693,96
GalaxyDragon,RPG,32697,47
EmpireWarrior,Simulación,69143,7
LegendsDragon,Acción,30126,11
WarriorLegends,Deportes,13384,85
EmpireLegends,Deportes,28266,52
LegendsQuest,Estrategia,35626,99
LegendsDragon,Acción,62182,83
LegendsLegends,Acción,4506,40
GalaxyLegends,Aventura,67844,43
EmpireDragon,Aventura,20232,9
EmpireDragon,Acción,41863,98
EmpireQuest,RPG,44782,67
GalaxyLegends,RPG,13053,75
QuestLegends,Deportes,44753,77
GalaxyGalaxy,RPG,59525,31
GalaxyLegends,RPG,63176,55
LegendsEmpire,Acción,35187,77
GalaxyGalaxy,Deportes,46674,48
GalaxyDragon,Deportes,9393,19
WarriorWarrior,Estrategia,8918,46
LegendsWarrior,Deportes,69760,84
WarriorEmpire,Acción,48380,86
EmpireGalaxy,Estrategia,52468,64
LegendsDragon,Estrategia,65369,33
WarriorDragon,Acción,22672,47
WarriorWarrior,RPG,69374,56
DragonLegends,Acción,38322,0
EmpireDragon,Simulación,11687,44
QuestWarrior,Acción,11521,20
WarriorDragon,Acción,49327,56
DragonGalaxy,Aventura,29432,45
DragonLegends,Acción,17391,28
QuestQuest,Acción,63206,100
EmpireQuest,Aventura,6910,81
LegendsEmpire,Estrategia,28078,30
DragonWarrior,Aventura,51515,81
GalaxyLegends,Aventura,28434,23
DragonDragon,RPG,54078,14
EmpireQuest,Aventura,6440,88
GalaxyGalaxy,Estrategia,20260,94
EmpireGalaxy,RPG,9668,57
QuestDragon,Deportes,24469,59
DragonWarrior,Deportes,28276,57
GalaxyEmpire,RPG,43837,97
QuestLegends,RPG,13659,99
LegendsGalaxy,Acción,23809,50
EmpireWarrior,Estrategia,61035,88
EmpireQuest,Acción,21846,21
GalaxyGalaxy,Simulación,57267,53
QuestDragon,Simulación,62438,56
QuestGalaxy,Simulación,1124,77
WarriorLegends,Acción,48563,52
WarriorEmpire,Aventura,60252,57
DragonQuest,Simulación,67890,24
WarriorQuest,Simulación,54579,11
GalaxyLegends,Simulación,58938,72
LegendsEmpire,Deportes,47557,3
GalaxyWarrior,Acción,29675,64
GalaxyQuest,Deportes,38190,55
WarriorQuest,Deportes,13271,22
DragonQuest,Acción,3629,62
EmpireLegends,Acción,8234,9
DragonEmpire,Estrategia,19815,25
LegendsGalaxy,Simulación,26980,99
GalaxyDragon,Aventura,4478,64
LegendsEmpire,Estrategia,30514,81
DragonWarrior,Aventura,5256,32
DragonGalaxy,Estrategia,2071,45
GalaxyLegends,RPG,2067,36
WarriorEmpire,Acción,52816,48
LegendsLegends,Aventura,59600,30
QuestEmpire,RPG,57428,77
DragonEmpire,Deportes,40542,61
LegendsQuest,Simulación,4943,47
WarriorDragon,Acción,13340,31
WarriorEmpire,Deportes,69379,71
DragonDragon,Simulación,18314,85
WarriorEmpire,Aventura,25740,22
EmpireWarrior,Deportes,15854,56
EmpireGalaxy,Simulación,45081,2
LegendsEmpire,RPG,65251,70
DragonGalaxy,Estrategia,33094,5
WarriorQuest,Simulación,35634,63
DragonEmpire,Estrategia,27032,17
WarriorEmpire,Acción,23237,79
DragonWarrior,Deportes,29581,37
GalaxyGalaxy,RPG,31959,22
GalaxyLegends,Deportes,15257,87
EmpireEmpire,RPG,64072,21
QuestQuest,Deportes,42267,73
EmpireGalaxy,Aventura,43066,60
EmpireLegends,Simulación,62066,15
LegendsQuest,Simulación,56258,7
GalaxyDragon,Deportes,27766,58
DragonQuest,Deportes,5782,65
QuestGalaxy,Simulación,63837,27
EmpireEmpire,Deportes,43990,23
WarriorDragon,RPG,47027,19
LegendsWarrior,Simulación,42477,36
GalaxyQuest,Acción,10251,39
GalaxyGalaxy,Deportes,23967,89
WarriorDragon,Estrategia,19980,14
GalaxyWarrior,Acción,12708,36
LegendsGalaxy,Deportes,19605,56
EmpireQuest,Aventura,44183,4
LegendsLegends,Deportes,60920,28
WarriorGalaxy,RPG,15434,98
QuestQuest,RPG,18013,10
LegendsDragon,RPG,2449,55
QuestDragon,Acción,40268,79
GalaxyEmpire,Simulación,41373,62
QuestEmpire,Acción,4975,16
LegendsGalaxy,Estrategia,52537,70
GalaxyLegends,RPG,31428,62
WarriorLegends,Aventura,68908,97
LegendsWarrior,Acción,67496,99
EmpireDragon,RPG,52274,78
LegendsEmpire,RPG,33967,95
GalaxyEmpire,Estrategia,42712,24
QuestWarrior,Simulación,7439,28
WarriorDragon,Acción,6780,70
DragonQuest,Acción,15160,20
EmpireLegends,Aventura,54491,51
EmpireDragon,Aventura,3027,5
LegendsEmpire,Acción,5962,72
DragonDragon,Acción,30390,83
DragonGalaxy,Deportes,12160,4
GalaxyEmpire,Estrategia,49474,65
GalaxyDragon,Acción,27573,76
LegendsDragon,Estrategia,66453,17
LegendsWarrior,RPG,22065,56
QuestDragon,Estrategia,35996,21
EmpireGalaxy,Estrategia,54671,2
DragonQuest,Estrategia,23330,69
GalaxyGalaxy,Estrategia,23110,26
LegendsQuest,Simulación,48113,8
QuestGalaxy,RPG,12019,69
LegendsEmpire,Deportes,42722,29
QuestDragon,Estrategia,26263,85
GalaxyEmpire,Deportes,18071,58
QuestLegends,Estrategia,9615,55
GalaxyEmpire,RPG,35381,79
GalaxyWarrior,Acción,15587,38
WarriorQuest,Simulación,39772,50
DragonLegends,Estrategia,51776,56
LegendsLegends,Acción,48028,50
QuestWarrior,Acción,22569,23
QuestQuest,Simulación,24452,37
EmpireLegends,Acción,38637,42
DragonQuest,Aventura,50632,7
GalaxyDragon,Estrategia,40330,52
GalaxyGalaxy,Deportes,41774,49
LegendsWarrior,Acción,50998,84
EmpireGalaxy,Acción,23740,68
GalaxyQuest,RPG,15218,89
WarriorQuest,Estrategia,28684,3
GalaxyGalaxy,Simulación,48103,39
QuestEmpire,Estrategia,55635,34
DragonEmpire,Estrategia,51536,65
EmpireDragon,Deportes,26973,41
GalaxyGalaxy,Deportes,53766,89
QuestGalaxy,Simulación,49287,58
QuestDragon,Aventura,41932,85
LegendsLegends,RPG,16542,89
DragonDragon,Acción,1746,85
GalaxyLegends,Acción,46483,67
EmpireLegends,Simulación,4851,98
LegendsDragon,Acción,22077,24
EmpireGalaxy,Acción,25128,53
QuestQuest,Estrategia,56040,23
QuestWarrior,Acción,47417,42
EmpireQuest,RPG,9165,91
QuestQuest,Simulación,52153,32
WarriorLegends,Aventura,5271,78
DragonDragon,Estrategia,38540,35
WarriorEmpire,Acción,4491,57
QuestEmpire,Simulación,7171,5
WarriorWarrior,Aventura,28929,35
GalaxyQuest,Aventura,21096,64
QuestDragon,Simulación,56269,33
GalaxyGalaxy,RPG,57939,39
LegendsGalaxy,Simulación,37651,67
QuestQuest,Simulación,27863,43
WarriorDragon,RPG,45213,26
LegendsGalaxy,Estrategia,66617,5
WarriorGalaxy,Aventura,46150,30
DragonGalaxy,Simulación,34480,67
LegendsWarrior,Simulación,28029,71
EmpireWarrior,Acción,29749,99
EmpireDragon,Deportes,37532,95
WarriorLegends,Acción,6612,19
EmpireEmpire,Estrategia,32127,94
LegendsEmpire,Deportes,33011,12
QuestWarrior,RPG,28596,14
LegendsWarrior,Acción,9726,98
QuestDragon,Deportes,50608,29
QuestLegends,Aventura,42282,72
DragonLegends,Aventura,47445,7
EmpireLegends,Aventura,24174,95
WarriorEmpire,Acción,32219,39
WarriorWarrior,Deportes,22960,81
LegendsGalaxy,Simulación,15705,88
WarriorQuest,Deportes,23773,4
QuestLegends,Simulación,56346,43
EmpireLegends,Deportes,65784,82
LegendsQuest,RPG,8659,67
LegendsDragon,Aventura,11564,96
EmpireDragon,Deportes,69312,62
WarriorDragon,RPG,45473,50
QuestQuest,Aventura,60828,82
WarriorQuest,RPG,31564,74
GalaxyEmpire,Estrategia,42386,76
QuestWarrior,Simulación,8237,86
LegendsQuest,Aventura,64371,5
EmpireLegends,RPG,32304,69
QuestWarrior,Acción,61392,79
DragonGalaxy,Estrategia,40074,87
LegendsQuest,Simulación,13254,17
GalaxyGalaxy,Acción,11151,22
QuestEmpire,Deportes,18695,90
QuestLegends,Acción,40847,48
EmpireGalaxy,Aventura,25696,85
EmpireQuest,Estrategia,56577,41
DragonLegends,Estrategia,53112,90
WarriorEmpire,RPG,14738,72
LegendsGalaxy,Estrategia,21317,78
GalaxyDragon,Acción,16817,73
LegendsWarrior,Simulación,55347,80
GalaxyGalaxy,Simulación,62286,52
LegendsQuest,Deportes,25920,79
DragonLegends,Deportes,44416,60
DragonQuest,Deportes,46419,71
LegendsEmpire,Acción,69079,47
DragonQuest,Aventura,50751,40
GalaxyWarrior,Estrategia,69140,25
QuestWarrior,Simulación,31372,90
WarriorWarrior,Aventura,68966,50
LegendsEmpire,Acción,53707,30
WarriorEmpire,Aventura,3193,98
EmpireEmpire,RPG,47049,50
LegendsQuest,Deportes,7491,10
GalaxyDragon,Deportes,34897,91
LegendsQuest,Estrategia,36152,55
GalaxyWarrior,Estrategia,45957,87
EmpireEmpire,Deportes,36408,54
QuestQuest,Deportes,42135,36
QuestLegends,Estrategia,14593,46
GalaxyQuest,Acción,7905,71
EmpireLegends,Acción,67663,43
EmpireWarrior,Acción,29384,70
QuestEmpire,Aventura,2400,98
EmpireWarrior,RPG,48895,4
GalaxyDragon,Deportes,31995,76
QuestGalaxy,Aventura,6527,44
DragonWarrior,Deportes,33674,65
DragonEmpire,Deportes,40900,60
DragonDragon,Acción,11169,24
QuestDragon,Deportes,31904,85
EmpireEmpire,Deportes,10958,45
LegendsWarrior,Simulación,33070,33
LegendsEmpire,Acción,64622,18
LegendsEmpire,Simulación,46362,81
LegendsGalaxy,Estrategia,59761,11
WarriorWarrior,Estrategia,23845,45
GalaxyQuest,Aventura,60694,54
GalaxyEmpire,Deportes,57047,92
LegendsDragon,Aventura,21415,80
EmpireLegends,Simulación,49663,78
WarriorGalaxy,Deportes,32892,40
LegendsDragon,Acción,50349,93
GalaxyEmpire,Estrategia,40990,32
DragonWarrior,RPG,57296,53
GalaxyLegends,Acción,22064,31
LegendsWarrior,Simulación,60050,1
EmpireDragon,RPG,13128,77
DragonQuest,Aventura,40860,17
LegendsGalaxy,Estrategia,5993,62
EmpireDragon,RPG,18075,76
EmpireLegends,Simulación,12793,32
EmpireGalaxy,Aventura,27571,4
GalaxyEmpire,RPG,49950,3
LegendsDragon,Acción,67655,43
LegendsDragon,Simulación,18368,40
GalaxyQuest,RPG,20756,23
GalaxyLegends,Estrategia,51565,70
GalaxyLegends,Estrategia,41518,96
EmpireEmpire,Estrategia,23500,81
QuestEmpire,Estrategia,36327,21
LegendsEmpire,Aventura,21980,23
WarriorDragon,Estrategia,41144,44
EmpireEmpire,Simulación,17991,0
LegendsLegends,Aventura,27453,41
GalaxyWarrior,Acción,36519,91
EmpireQuest,Simulación,17925,21
EmpireDragon,Acción,68388,69
EmpireWarrior,Simulación,19272,61
DragonLegends,RPG,26319,57
WarriorWarrior,Estrategia,52328,42
WarriorEmpire,Simulación,4341,70
DragonGalaxy,RPG,35952,17
GalaxyLegends,Acción,40326,41
EmpireDragon,Acción,15150,15
GalaxyLegends,Deportes,11129,38
LegendsQuest,Estrategia,10747,56
EmpireGalaxy,Aventura,67876,72
LegendsWarrior,Acción,39962,54
QuestGalaxy,Acción,16537,82
WarriorDragon,Estrategia,12258,95
WarriorQuest,Deportes,68472,57
WarriorWarrior,Estrategia,14177,18
QuestQuest,Estrategia,17926,25
QuestLegends,RPG,22821,74
GalaxyGalaxy,Deportes,28342,12
GalaxyEmpire,Simulación,31996,26
GalaxyWarrior,Aventura,23116,10
EmpireQuest,RPG,47492,48
LegendsDragon,Estrategia,55676,44
DragonWarrior,Aventura,61913,15
EmpireEmpire,Deportes,14702,74
GalaxyGalaxy,Estrategia,67600,49
EmpireQuest,Estrategia,17863,38
WarriorEmpire,Acción,3542,74
QuestLegends,Deportes,47383,76
EmpireLegends,RPG,59817,40
WarriorWarrior,Acción,8883,96
WarriorDragon,Aventura,53433,49
LegendsEmpire,Acción,7743,36
EmpireDragon,Aventura,56747,13
GalaxyWarrior,RPG,14253,0
DragonGalaxy,Estrategia,49582,57
QuestEmpire,Aventura,10661,24
GalaxyDragon,Aventura,32160,55
GalaxyQuest,Acción,15069,25
WarriorWarrior,Simulación,7648,50
QuestGalaxy,Estrategia,47666,17
DragonEmpire,Acción,45034,80
QuestDragon,Estrategia,17426,63
WarriorQuest,RPG,6268,40
QuestDragon,Estrategia,36232,32
DragonGalaxy,Simulación,35599,15
GalaxyGalaxy,Aventura,2729,94
GalaxyQuest,Acción,65345,18
QuestWarrior,Deportes,68921,44
EmpireGalaxy,Deportes,42694,28
QuestDragon,RPG,40868,87
DragonEmpire,Acción,807,66
EmpireWarrior,Estrategia,40810,39
LegendsDragon,RPG,17903,63
WarriorWarrior,RPG,50185,57
QuestEmpire,Simulación,57807,23
LegendsLegends,Deportes,8345,71
WarriorWarrior,Estrategia,45837,39
GalaxyDragon,Deportes,61680,67
DragonGalaxy,Deportes,53649,55
LegendsDragon,Estrategia,28380,0
EmpireEmpire,Acción,41626,0
WarriorGalaxy,Aventura,23013,31
WarriorGalaxy,RPG,46030,29
GalaxyDragon,RPG,60804,5
EmpireEmpire,Aventura,21277,52
DragonGalaxy,Estrategia,51049,17
LegendsGalaxy,Aventura,60937,64
QuestQuest,Aventura,64539,80
DragonWarrior,Deportes,53670,72
LegendsGalaxy,Acción,48387,4
DragonLegends,Aventura,25155,44
DragonGalaxy,Simulación,14700,69
GalaxyQuest,Deportes,39956,74
LegendsLegends,Simulación,48065,48
EmpireWarrior,Estrategia,35815,17
QuestEmpire,Aventura,12867,12
GalaxyWarrior,Acción,1033,22
DragonEmpire,RPG,22017,37
LegendsGalaxy,Estrategia,40570,64
LegendsLegends,RPG,38326,92
EmpireEmpire,Acción,56529,47
DragonWarrior,Deportes,25255,42
EmpireDragon,RPG,32461,24
LegendsLegends,Aventura,69275,89
WarriorEmpire,Aventura,23619,98
QuestGalaxy,Aventura,36617,11
DragonWarrior,Simulación,34879,1
DragonWarrior,Aventura,23713,60
GalaxyWarrior,Aventura,11854,15
WarriorDragon,Estrategia,31787,58
DragonEmpire,Simulación,49073,74
LegendsEmpire,Deportes,67334,35
LegendsEmpire,Estrategia,3292,42
QuestQuest,RPG,16138,10
WarriorWarrior,Deportes,13769,67
GalaxyGalaxy,Simulación,14743,10
DragonDragon,Aventura,27198,100
QuestEmpire,Deportes,40818,70
GalaxyDragon,Deportes,46959,82
DragonQuest,Acción,35976,48
DragonDragon,Aventura,29696,34
QuestDragon,Deportes,16075,50
QuestWarrior,Simulación,49043,94
DragonQuest,Simulación,59326,30
WarriorEmpire,Estrategia,20957,78
EmpireLegends,Simulación,37057,37
QuestDragon,RPG,48936,83
WarriorEmpire,Estrategia,60259,5
DragonLegends,RPG,65189,4
LegendsEmpire,Deportes,69413,90
LegendsDragon,Estrategia,13397,25
QuestGalaxy,Deportes,57163,92
LegendsLegends,Acción,5894,45
DragonWarrior,Aventura,10937,53
DragonQuest,Aventura,47272,87
QuestEmpire,Simulación,14417,62
LegendsEmpire,Simulación,35859,68
LegendsWarrior,Acción,59324,19
QuestLegends,Estrategia,23190,47
DragonDragon,Simulación,45655,22
QuestQuest,RPG,65830,97
WarriorWarrior,Deportes,63730,55
GalaxyLegends,Aventura,8374,79
LegendsEmpire,RPG,42658,97
EmpireLegends,Aventura,40000,95
EmpireEmpire,Estrategia,48424,24
GalaxyQuest,RPG,39992,87
DragonLegends,RPG,33566,1
GalaxyQuest,Estrategia,55333,9
WarriorEmpire,Aventura,21854,76
QuestLegends,Simulación,38316,45
DragonDragon,Deportes,62020,97
GalaxyEmpire,Estrategia,62365,32
GalaxyEmpire,Aventura,65143,15
LegendsQuest,Estrategia,7612,25
LegendsLegends,Simulación,12321,82
GalaxyGalaxy,Deportes,55260,73
LegendsQuest,Simulación,37768,96
LegendsWarrior,Simulación,10704,66
DragonEmpire,RPG,51308,86
LegendsDragon,Simulación,6781,35
QuestEmpire,Acción,55303,76
DragonEmpire,Simulación,58159,58
DragonLegends,Aventura,21304,74
WarriorLegends,Deportes,48377,57
LegendsEmpire,Deportes,15673,94
DragonGalaxy,Estrategia,27278,96
EmpireWarrior,Simulación,41228,14
EmpireQuest,Acción,3838,97
LegendsLegends,Aventura,343,38
EmpireLegends,Acción,21437,77
QuestEmpire,Simulación,57581,99
WarriorGalaxy,Acción,18505,40
LegendsLegends,RPG,48181,66
WarriorDragon,Deportes,53768,21
DragonQuest,Aventura,17702,39
LegendsEmpire,Acción,48966,95
WarriorDragon,RPG,21775,61
LegendsGalaxy,Acción,22739,41
LegendsQuest,Aventura,20977,12
DragonLegends,Aventura,10908,78
DragonWarrior,Deportes,6462,81
GalaxyGalaxy,Deportes,13946,68
WarriorGalaxy,Estrategia,18085,56
WarriorLegends,RPG,41765,70
QuestLegends,Simulación,69567,40
WarriorLegends,Estrategia,9359,91
QuestWarrior,Acción,62590,87
LegendsDragon,Deportes,35161,33
EmpireWarrior,Aventura,12854,53
QuestDragon,RPG,20528,55
WarriorGalaxy,RPG,62692,24
LegendsGalaxy,Deportes,65226,73
QuestDragon,Acción,4776,22
QuestEmpire,Deportes,7684,48
DragonGalaxy,RPG,38099,68
WarriorQuest,Deportes,1474,95
EmpireLegends,Simulación,48921,19
EmpireGalaxy,Acción,33562,97
LegendsDragon,Aventura,804,51
DragonQuest,RPG,517,84
WarriorDragon,Simulación,49546,17
DragonEmpire,Simulación,21093,71
QuestQuest,RPG,43814,34
QuestWarrior,Simulación,41215,12
LegendsWarrior,Simulación,22397,7
GalaxyGalaxy,Acción,9492,17
QuestQuest,RPG,40462,55
GalaxyQuest,Deportes,16713,35
WarriorQuest,RPG,20099,60
WarriorWarrior,Estrategia,41843,74
DragonLegends,Acción,40475,70
QuestWarrior,Deportes,16206,61
QuestQuest,Estrategia,31668,12
LegendsQuest,RPG,21591,16
DragonDragon,Deportes,58251,69
WarriorWarrior,Deportes,55644,13
DragonGalaxy,Acción,53473,34
EmpireDragon,Estrategia,44699,15
WarriorEmpire,Deportes,27469,93
GalaxyDragon,Deportes,17740,97
WarriorDragon,RPG,4512,50
DragonWarrior,Simulación,69274,81
LegendsLegends,Estrategia,36088,13
WarriorWarrior,Aventura,10898,0
EmpireQuest,RPG,33762,30
DragonDragon,RPG,57884,81
GalaxyDragon,Aventura,24825,45
DragonWarrior,Deportes,49444,69
GalaxyQuest,RPG,57645,46
EmpireLegends,Estrategia,23560,20
DragonGalaxy,Estrategia,50683,95
DragonEmpire,Deportes,62469,15
WarriorWarrior,Acción,12480,77
DragonGalaxy,Estrategia,8183,100
GalaxyDragon,Deportes,63542,29
DragonLegends,Aventura,57151,70
WarriorGalaxy,Deportes,58703,81
GalaxyLegends,Acción,31230,22
QuestWarrior,Aventura,47140,3
GalaxyDragon,Aventura,62615,43
DragonWarrior,Acción,57307,71
DragonWarrior,Acción,45033,37
EmpireDragon,Simulación,46472,2
QuestLegends,Simulación,53164,88
GalaxyEmpire,Simulación,30961,84
EmpireGalaxy,Acción,47805,40
EmpireWarrior,Simulación,65358,68
GalaxyDragon,Estrategia,22112,89
QuestQuest,Deportes,45278,77
LegendsGalaxy,RPG,63234,73
WarriorGalaxy,Deportes,29760,3
DragonDragon,Simulación,18274,1
LegendsGalaxy,Estrategia,37975,4
LegendsDragon,Simulación,49097,59
EmpireGalaxy,RPG,10827,27
GalaxyLegends,Aventura,48997,58
GalaxyGalaxy,Aventura,53197,67
GalaxyWarrior,RPG,17550,86
QuestWarrior,Simulación,1921,36
WarriorQuest,Deportes,34316,0
WarriorDragon,Aventura,7293,79
LegendsQuest,Deportes,3450,71
WarriorGalaxy,Acción,43371,62
DragonDragon,RPG,27583,57
GalaxyLegends,Acción,7569,58
LegendsEmpire,Acción,37916,55
QuestDragon,Deportes,35506,66
QuestWarrior,Estrategia,19873,71
WarriorGalaxy,Deportes,3523,20
WarriorQuest,Estrategia,16043,96
DragonGalaxy,Acción,69585,87
QuestWarrior,Aventura,52754,74
EmpireGalaxy,Estrategia,5989,8
LegendsDragon,Deportes,11735,40
GalaxyLegends,Estrategia,56704,95
WarriorDragon,Simulación,43397,33
DragonQuest,Acción,14733,12
DragonEmpire,Deportes,11417,74
QuestEmpire,Estrategia,30392,93
EmpireGalaxy,Estrategia,54022,71
GalaxyGalaxy,RPG,66581,61
DragonEmpire,Acción,44635,67
GalaxyDragon,Deportes,57648,79
QuestGalaxy,Aventura,9464,8
GalaxyGalaxy,Aventura,20676,41
LegendsQuest,RPG,18612,53
WarriorQuest,RPG,14474,45
EmpireGalaxy,RPG,59612,12
WarriorEmpire,Estrategia,15997,57
LegendsDragon,Aventura,14251,98
WarriorWarrior,Simulación,21339,31
GalaxyEmpire,RPG,37684,16
GalaxyGalaxy,RPG,37886,41
DragonGalaxy,Estrategia,37047,50
GalaxyLegends,Acción,3042,22
EmpireDragon,Aventura,19078,92
LegendsGalaxy,Deportes,15061,46
EmpireEmpire,Deportes,6950,72
EmpireWarrior,Estrategia,34787,76
LegendsDragon,Simulación,3845,57
DragonQuest,Simulación,1572,73
WarriorEmpire,Deportes,36335,7
GalaxyLegends,Aventura,42508,93
LegendsDragon,Deportes,26791,46
EmpireGalaxy,RPG,39471,75
LegendsDragon,Simulación,2914,12
QuestQuest,RPG,41604,95
GalaxyDragon,Acción,34400,99
DragonEmpire,Estrategia,2059,80
GalaxyLegends,Estrategia,17260,55
DragonWarrior,Estrategia,69495,71
LegendsQuest,Estrategia,46350,91
WarriorWarrior,Aventura,27655,80
QuestQuest,RPG,66653,80
EmpireLegends,Acción,49168,41
DragonQuest,Acción,11692,33
DragonLegends,Acción,33074,79
DragonWarrior,Aventura,41876,75
DragonLegends,Aventura,69696,41
LegendsDragon,Acción,34355,96
GalaxyWarrior,Aventura,38796,61
GalaxyQuest,Deportes,13267,2
GalaxyEmpire,Aventura,5599,55
DragonEmpire,RPG,64777,73
EmpireGalaxy,Simulación,6357,83
QuestGalaxy,Deportes,29487,93
EmpireEmpire,Simulación,21516,62
GalaxyEmpire,Estrategia,10601,68
EmpireLegends,Acción,52067,1
DragonLegends,Aventura,37426,41
LegendsWarrior,RPG,20624,47
GalaxyQuest,Deportes,41128,30
WarriorGalaxy,RPG,23555,21
GalaxyGalaxy,Aventura,9471,75
DragonQuest,Aventura,61620,48
LegendsEmpire,Aventura,69198,50
GalaxyWarrior,Acción,8889,86
GalaxyEmpire,Acción,51571,66
GalaxyQuest,Deportes,17144,84
EmpireWarrior,Deportes,60206,47
WarriorQuest,RPG,57894,93
WarriorDragon,Estrategia,5539,56
EmpireWarrior,Estrategia,40245,3
QuestGalaxy,Estrategia,51195,35
LegendsQuest,Deportes,2847,30
GalaxyDragon,Deportes,24058,63
WarriorWarrior,Deportes,42835,73
DragonQuest,Acción,60191,83
QuestEmpire,Acción,61885,21
GalaxyEmpire,Deportes,51602,0
WarriorDragon,Acción,33889,60
DragonQuest,Deportes,39510,72
LegendsGalaxy,Estrategia,51927,80
EmpireDragon,Simulación,15869,33
DragonWarrior,Aventura,47914,22
GalaxyGalaxy,Acción,39303,66
WarriorEmpire,Acción,56189,21
LegendsQuest,Simulación,53362,97
DragonWarrior,Simulación,38637,26
DragonQuest,Acción,37052,65
QuestEmpire,Simulación,18557,53
EmpireWarrior,Simulación,47846,59
QuestDragon,Aventura,13359,73
LegendsGalaxy,Aventura,29306,14
QuestEmpire,Acción,17930,69
QuestLegends,RPG,6276,4
DragonLegends,Deportes,38565,37
QuestEmpire,Aventura,34594,27
DragonLegends,Acción,47430,62
DragonDragon,Estrategia,58501,7
QuestEmpire,RPG,50587,86
DragonDragon,Simulación,30892,73
WarriorDragon,Simulación,4878,96
DragonLegends,Acción,4421,99
DragonDragon,RPG,69633,87
EmpireEmpire,Aventura,29844,21
EmpireQuest,Estrategia,13662,32
WarriorGalaxy,Aventura,44722,22
QuestGalaxy,Simulación,40634,18
GalaxyWarrior,RPG,31843,6
EmpireDragon,RPG,26855,95
